PERMNO,VOL,RET,Date,Month,Idiosyncratic Volatility
10001,0,-0.045455,1995-05-02,1995-05,0.03706221905967836
10001,218,0.047619,1995-05-03,1995-05,0.0376083603017342
10001,5800,-0.090909,1995-05-04,1995-05,0.040848464677179216
10001,600,0.1,1995-05-05,1995-05,0.04442542192680574
10001,300,0.0,1995-05-08,1995-05,0.04442542192680574
10001,3034,-0.045455,1995-05-09,1995-05,0.04396105509459349
10001,200,-0.047619,1995-05-10,1995-05,0.04462554495039293
10001,0,0.05,1995-05-11,1995-05,0.04518381044801665
10001,0,0.0,1995-05-12,1995-05,0.0447862957493375
10001,660,-0.045635,1995-05-15,1995-05,0.0451985824872962
10001,2700,0.097713,1995-05-16,1995-05,0.048524175216639924
10001,420,0.0,1995-05-17,1995-05,0.04833612737878532
10001,0,-0.045455,1995-05-18,1995-05,0.049145424519855166
10001,500,-0.045635,1995-05-19,1995-05,0.04989971858282196
10001,0,0.047817,1995-05-22,1995-05,0.050246297150881795
10001,0,0.0,1995-05-23,1995-05,0.050244581006096176
10001,0,0.0,1995-05-24,1995-05,0.05021972498152036
10001,100,0.047619,1995-05-25,1995-05,0.050875532775272396
10001,5000,-0.089015,1995-05-26,1995-05,0.052228692471986436
10001,0,0.047817,1995-05-30,1995-05,0.05297740434711265
10001,0,0.0,1995-05-31,1995-05,0.052886888299203356
10001,1811,-0.047619,1995-06-01,1995-06,0.05306465515732215
10001,200,0.0,1995-06-02,1995-06,0.05284093912350558
10001,0,0.05,1995-06-05,1995-06,0.05322897093571049
10001,2158,0.060317,1995-06-06,1995-06,0.05424177693555435
10001,1375,0.0,1995-06-07,1995-06,0.05297905132925914
10001,2000,0.0,1995-06-08,1995-06,0.05297905132925914
10001,200,-0.060606,1995-06-09,1995-06,0.053137097687821225
10001,1300,0.032258,1995-06-12,1995-06,0.05337967926977154
10001,1000,0.03125,1995-06-13,1995-06,0.050511536616474756
10001,100,0.0,1995-06-14,1995-06,0.049725976052855864
10001,0,-0.030303,1995-06-15,1995-06,0.049356733593882304
10001,0,0.0,1995-06-16,1995-06,0.046240136779778694
10001,10850,-0.03125,1995-06-19,1995-06,0.042890751246814164
10001,3181,0.064516,1995-06-20,1995-06,0.044518426974474376
10001,1000,0.0,1995-06-21,1995-06,0.043635010824774174
10001,0,-0.030303,1995-06-22,1995-06,0.04305475428330071
10001,0,0.0,1995-06-23,1995-06,0.04214885940513719
10001,0,0.0,1995-06-26,1995-06,0.04214885940513719
10001,0,0.0,1995-06-27,1995-06,0.041191131544246286
10001,2000,-0.03125,1995-06-28,1995-06,0.03756884099883041
10001,850,0.064516,1995-06-29,1995-06,0.03942825850124981
10001,200,0.0,1995-06-30,1995-06,0.03843621531341944
10001,200,0.0,1995-07-03,1995-07,0.03734609151292747
10001,1505,-0.060606,1995-07-05,1995-07,0.03821491111530385
10001,3900,0.064516,1995-07-06,1995-07,0.03995686862768257
10001,0,-0.030303,1995-07-07,1995-07,0.040408696326523504
10001,2500,0.029297,1995-07-10,1995-07,0.039825284859412266
10001,1858,-0.058824,1995-07-11,1995-07,0.037799319684947055
10001,800,0.0,1995-07-12,1995-07,0.036800659347916286
10001,0,0.032258,1995-07-13,1995-07,0.037253418595024144
10001,100,0.03125,1995-07-14,1995-07,0.03643448648595724
10001,2100,0.0,1995-07-17,1995-07,0.03643448648595724
10001,100,0.0,1995-07-18,1995-07,0.035397151823551264
10001,400,0.0,1995-07-19,1995-07,0.033674370764312914
10001,500,0.0,1995-07-20,1995-07,0.033674370764312914
10001,0,-0.030303,1995-07-21,1995-07,0.034142581612944124
10001,1850,0.0,1995-07-24,1995-07,0.03219892162164053
10001,4000,-0.03125,1995-07-25,1995-07,0.03219857022150508
10001,0,0.032258,1995-07-26,1995-07,0.03223341606264863
10001,200,0.03125,1995-07-27,1995-07,0.03275177685149133
10001,0,-0.030303,1995-07-28,1995-07,0.03275177685149133
10001,400,0.03125,1995-07-31,1995-07,0.03322829654868851
10001,0,-0.015152,1995-08-01,1995-08,0.03280754467512531
10001,300,0.015385,1995-08-02,1995-08,0.030745556209772398
10001,250,-0.060606,1995-08-03,1995-08,0.032705232884050806
10001,100,0.064516,1995-08-04,1995-08,0.034371341143943336
10001,628,0.0,1995-08-07,1995-08,0.034371341143943336
10001,0,-0.030303,1995-08-08,1995-08,0.034861653658062625
10001,0,0.0,1995-08-09,1995-08,0.034861653658062625
10001,150,0.03125,1995-08-10,1995-08,0.03476085143270278
10001,0,-0.030303,1995-08-11,1995-08,0.033220145847303116
10001,600,-0.03125,1995-08-14,1995-08,0.033690836835374306
10001,300,0.032258,1995-08-15,1995-08,0.03425153467196844
10001,0,0.0,1995-08-16,1995-08,0.03231405790106424
10001,12533,0.0,1995-08-17,1995-08,0.03004730469035735
10001,200,0.03125,1995-08-18,1995-08,0.030049785200831142
10001,61000,-0.060606,1995-08-21,1995-08,0.03162023401377993
10001,400,0.064516,1995-08-22,1995-08,0.03193113997347645
10001,0,-0.030303,1995-08-23,1995-08,0.03248993946241302
10001,0,0.0,1995-08-24,1995-08,0.03196886022876692
10001,0,0.0,1995-08-25,1995-08,0.0314368331018864
10001,400,0.015625,1995-08-28,1995-08,0.031575357940454366
10001,600,-0.046154,1995-08-29,1995-08,0.03267908368601344
10001,0,0.032258,1995-08-30,1995-08,0.03325796079000025
10001,0,0.0,1995-08-31,1995-08,0.03325796079000025
10001,4200,0.0,1995-09-01,1995-09,0.03277799784310044
10001,0,0.0,1995-09-05,1995-09,0.03277799784310044
10001,100,0.03125,1995-09-06,1995-09,0.03267518679759107
10001,0,-0.030303,1995-09-07,1995-09,0.032713634002322786
10001,100,0.03125,1995-09-08,1995-09,0.032713634002322786
10001,900,-0.045455,1995-09-11,1995-09,0.03331727749224719
10001,227,0.047619,1995-09-12,1995-09,0.03397405528963222
10001,0,-0.022727,1995-09-13,1995-09,0.03412266513389932
10001,116,0.023256,1995-09-14,1995-09,0.034272538515132824
10001,200,0.0,1995-09-15,1995-09,0.03227000111102795
10001,1300,-0.060606,1995-09-18,1995-09,0.03207524746656489
10001,0,0.032258,1995-09-19,1995-09,0.03266539829885726
10001,0,0.0125,1995-09-20,1995-09,0.0322512540303456
10001,276,-0.03125,1995-09-21,1995-09,0.0327822666577456
10001,0,0.032258,1995-09-22,1995-09,0.03281602942369445
10001,1022,0.03125,1995-09-25,1995-09,0.03278602068558185
10001,6429,-0.030303,1995-09-26,1995-09,0.032753379746797574
10001,0,0.0,1995-09-27,1995-09,0.0322512540303456
10001,0,0.0,1995-09-28,1995-09,0.0322512540303456
10001,300,0.03125,1995-09-29,1995-09,0.03272176542466642
10001,0,-0.030303,1995-10-02,1995-10,0.032751701263875735
10001,0,0.0,1995-10-03,1995-10,0.03069483307382341
10001,200,0.03125,1995-10-04,1995-10,0.02890456767546862
10001,126,0.0,1995-10-05,1995-10,0.02830263101536591
10001,34470,-0.030303,1995-10-06,1995-10,0.02890456767546862
10001,0,0.0,1995-10-09,1995-10,0.02890456767546862
10001,200,0.03125,1995-10-10,1995-10,0.029318338949220465
10001,1000,-0.015152,1995-10-11,1995-10,0.02810789588335729
10001,500,-0.046154,1995-10-12,1995-10,0.028868708109937653
10001,100,0.064516,1995-10-13,1995-10,0.031196294276116636
10001,0,-0.030303,1995-10-16,1995-10,0.031746071035315675
10001,5630,0.015625,1995-10-17,1995-10,0.031858742839109395
10001,1500,-0.046154,1995-10-18,1995-10,0.032487942590051486
10001,3500,0.064516,1995-10-19,1995-10,0.0341257432738893
10001,700,0.0,1995-10-20,1995-10,0.033676192867727286
10001,5800,-0.015152,1995-10-23,1995-10,0.03267554791085699
10001,1300,-0.015385,1995-10-24,1995-10,0.03164908439127024
10001,100,0.03125,1995-10-25,1995-10,0.03185370728787479
10001,1000,-0.030303,1995-10-26,1995-10,0.032102126801477796
10001,0,0.0,1995-10-27,1995-10,0.032102126801477796
10001,320,0.03125,1995-10-30,1995-10,0.03047280897103278
10001,2100,-0.030303,1995-10-31,1995-10,0.030538353407650733
10001,0,0.015625,1995-11-01,1995-11,0.03058471531955397
10001,400,0.0,1995-11-02,1995-11,0.029975760527868784
10001,1100,0.015385,1995-11-03,1995-11,0.02954378117412133
10001,500,0.0,1995-11-06,1995-11,0.029002626075629027
10001,900,-0.030303,1995-11-07,1995-11,0.029002626075629027
10001,431,0.0625,1995-11-08,1995-11,0.03113875173337303
10001,4271,-0.058824,1995-11-09,1995-11,0.033091573052649655
10001,0,0.03125,1995-11-10,1995-11,0.033091573052649655
10001,0,0.0,1995-11-13,1995-11,0.032576572087910795
10001,100,-0.015152,1995-11-14,1995-11,0.032718357553502726
10001,0,0.015385,1995-11-15,1995-11,0.032339095089735995
10001,3200,0.030303,1995-11-16,1995-11,0.0327929373816389
10001,0,-0.014706,1995-11-17,1995-11,0.03239233554592102
10001,0,0.0,1995-11-20,1995-11,0.03239233554592102
10001,0,0.0,1995-11-21,1995-11,0.0319193663035936
10001,100,0.044776,1995-11-22,1995-11,0.03273899601280459
10001,600,0.0,1995-11-24,1995-11,0.0314074411199917
10001,100,-0.028571,1995-11-27,1995-11,0.029835332168748153
10001,625,0.014706,1995-11-28,1995-11,0.02931198373377676
10001,100,0.014493,1995-11-29,1995-11,0.029295793988333797
10001,203,0.0,1995-11-30,1995-11,0.027805634110713042
10001,11522,0.0,1995-12-01,1995-12,0.025387555249921447
10001,7033,-0.028571,1995-12-04,1995-12,0.026004211452926307
10001,3715,0.058824,1995-12-05,1995-12,0.027831424984251542
10001,513,0.011111,1995-12-06,1995-12,0.02762164246793508
10001,825,0.0,1995-12-07,1995-12,0.02717028761677283
10001,700,0.0,1995-12-08,1995-12,0.026418176345911468
10001,350,0.0,1995-12-11,1995-12,0.026418176345911468
10001,0,-0.013889,1995-12-12,1995-12,0.026134221913017588
10001,5600,0.042254,1995-12-13,1995-12,0.026289957882732716
10001,0,-0.027027,1995-12-14,1995-12,0.02687331915222735
10001,200,0.0,1995-12-15,1995-12,0.02687331915222735
10001,2230,0.055556,1995-12-18,1995-12,0.02841025403368683
10001,2700,-0.039474,1995-12-19,1995-12,0.02956306835965998
10001,100,-0.041096,1995-12-20,1995-12,0.030058382911207642
10001,1550,0.014286,1995-12-21,1995-12,0.028031986910768834
10001,100,0.014085,1995-12-22,1995-12,0.02561646110091089
10001,800,-0.027778,1995-12-26,1995-12,0.025766855886169327
10001,626,0.085714,1995-12-27,1995-12,0.02988577020461388
10001,204,0.0,1995-12-28,1995-12,0.02965170191446245
10001,1850,-0.013158,1995-12-29,1995-12,0.02979817070054551
10001,0,-0.026667,1996-01-02,1996-01,0.02994900845164627
10001,119,0.041096,1996-01-03,1996-01,0.030528250252368914
10001,0,-0.039474,1996-01-04,1996-01,0.03158459238052118
10001,1384,-0.041096,1996-01-05,1996-01,0.03262495362008415
10001,1000,0.0,1996-01-08,1996-01,0.03162537920583154
10001,450,0.057143,1996-01-09,1996-01,0.03325179768679351
10001,0,-0.013514,1996-01-10,1996-01,0.03287424739130656
10001,0,0.0,1996-01-11,1996-01,0.03280711934784044
10001,0,0.0,1996-01-12,1996-01,0.03273502576936038
10001,603,-0.041096,1996-01-15,1996-01,0.0336798583557134
10001,500,0.0,1996-01-16,1996-01,0.0336798583557134
10001,1919,0.085714,1996-01-17,1996-01,0.03656992084301477
10001,0,-0.039474,1996-01-18,1996-01,0.03595333863997776
10001,550,-0.013699,1996-01-19,1996-01,0.036008525760295756
10001,0,0.013889,1996-01-22,1996-01,0.03608956069495957
10001,2155,-0.041096,1996-01-23,1996-01,0.03690262125395216
10001,0,0.042857,1996-01-24,1996-01,0.03773452832289973
10001,2240,0.041096,1996-01-25,1996-01,0.038310575120106605
10001,700,-0.078947,1996-01-26,1996-01,0.04036058774220898
10001,5025,0.057143,1996-01-29,1996-01,0.04140610711271808
10001,200,0.027027,1996-01-30,1996-01,0.04166032759624479
10001,0,-0.039474,1996-01-31,1996-01,0.04110681371689091
10001,0,0.0,1996-02-01,1996-02,0.04044378154251428
10001,500,0.041096,1996-02-02,1996-02,0.04029265226905162
10001,1085,-0.078947,1996-02-05,1996-02,0.04294224013103255
10001,255,0.085714,1996-02-06,1996-02,0.045635405984713814
10001,500,-0.078947,1996-02-07,1996-02,0.04772609921880979
10001,686,0.085714,1996-02-08,1996-02,0.04772609921880979
10001,686,0.0,1996-02-09,1996-02,0.04772609921880979
10001,1526,-0.054276,1996-02-12,1996-02,0.048729448794219955
10001,8500,0.029565,1996-02-13,1996-02,0.04876070454621915
10001,1350,-0.054054,1996-02-14,1996-02,0.04919571096766253
10001,12200,0.085714,1996-02-15,1996-02,0.05114078069875507
10001,100,0.0,1996-02-16,1996-02,0.05047600493139766
10001,0,-0.013158,1996-02-20,1996-02,0.05056878675830472
10001,400,-0.013333,1996-02-21,1996-02,0.049620536373145126
10001,10500,0.027027,1996-02-22,1996-02,0.0497583093647014
10001,11454,-0.026316,1996-02-23,1996-02,0.050035735342599995
10001,500,0.0,1996-02-26,1996-02,0.050035735342599995
10001,1600,0.0,1996-02-27,1996-02,0.04938316782696746
10001,0,0.027027,1996-02-28,1996-02,0.049572191966960596
10001,600,-0.026316,1996-02-29,1996-02,0.04736950166917744
10001,500,0.013514,1996-03-01,1996-03,0.04682412427543004
10001,150,0.04,1996-03-04,1996-03,0.047229486008785015
10001,3544,-0.051282,1996-03-05,1996-03,0.04823517641001994
10001,0,0.027027,1996-03-06,1996-03,0.04775807879336573
10001,300,0.026316,1996-03-07,1996-03,0.0473862382112791
10001,100,-0.051282,1996-03-08,1996-03,0.04784456914274773
10001,400,0.0,1996-03-11,1996-03,0.045451419288551086
10001,200,0.0,1996-03-12,1996-03,0.044279931900704526
10001,1344,0.010811,1996-03-13,1996-03,0.044048941094426156
10001,1275,0.0,1996-03-14,1996-03,0.043401447197175244
10001,260,0.054054,1996-03-15,1996-03,0.04443721923772464
10001,4204,-0.051282,1996-03-18,1996-03,0.04494156852610067
10001,2492,0.027027,1996-03-19,1996-03,0.04258953254897529
10001,1720,0.0,1996-03-20,1996-03,0.039693611219051246
10001,2200,0.0,1996-03-21,1996-03,0.03670710687117305
10001,0,-0.026316,1996-03-22,1996-03,0.03365259965434168
10001,100,0.027027,1996-03-25,1996-03,0.034012013651095324
10001,414,0.0,1996-03-26,1996-03,0.03237928802686113
10001,1800,0.0,1996-03-27,1996-03,0.03198171548641534
10001,2900,0.0,1996-03-28,1996-03,0.03020317309601446
10001,4421,-0.001645,1996-03-29,1996-03,0.025914310619743437
10001,100,-0.051071,1996-04-01,1996-04,0.027581008136513655
10001,0,0.027778,1996-04-02,1996-04,0.027972320599654953
10001,3075,0.013514,1996-04-03,1996-04,0.027950829487331515
10001,1500,-0.013333,1996-04-04,1996-04,0.027633718614731472
10001,1500,-0.054054,1996-04-08,1996-04,0.028970809466668666
10001,300,0.0,1996-04-09,1996-04,0.028970809466668666
10001,1000,0.057143,1996-04-10,1996-04,0.030861292071136553
10001,500,0.0,1996-04-11,1996-04,0.030461836343993964
10001,3512,-0.054054,1996-04-12,1996-04,0.031682179605010345
10001,2300,0.0,1996-04-15,1996-04,0.0315645007541299
10001,0,0.007143,1996-04-16,1996-04,0.030632807158733164
10001,150,-0.021277,1996-04-17,1996-04,0.02945396059982575
10001,200,0.014493,1996-04-18,1996-04,0.029121656828023902
10001,0,0.007143,1996-04-19,1996-04,0.028686695882482155
10001,1000,-0.021277,1996-04-22,1996-04,0.027426462406215206
10001,2600,0.043478,1996-04-23,1996-04,0.0286362920044742
10001,7390,-0.041667,1996-04-24,1996-04,0.02962192621126305
10001,1600,0.028986,1996-04-25,1996-04,0.030065890422861848
10001,0,-0.007042,1996-04-26,1996-04,0.030085784102726287
10001,6000,-0.007092,1996-04-29,1996-04,0.0282291679633574
10001,0,0.007143,1996-04-30,1996-04,0.026776521071897836
10001,200,-0.021277,1996-05-01,1996-05,0.02646711536681369
10001,200,0.0,1996-05-02,1996-05,0.02646711536681369
10001,440,0.0,1996-05-03,1996-05,0.02646711536681369
10001,626,0.0,1996-05-06,1996-05,0.026096935154288174
10001,359,0.0,1996-05-07,1996-05,0.025520540518183102
10001,200,0.0,1996-05-08,1996-05,0.025520540518183102
10001,0,0.021739,1996-05-09,1996-05,0.025911329436807254
10001,0,0.0,1996-05-10,1996-05,0.025911329436807254
10001,300,0.021277,1996-05-13,1996-05,0.02626304744993366
10001,200,0.0,1996-05-14,1996-05,0.0245311467206464
10001,985,-0.027778,1996-05-15,1996-05,0.024481600999784293
10001,200,-0.014286,1996-05-16,1996-05,0.02441741459611595
10001,0,0.021739,1996-05-17,1996-05,0.024717935480876578
10001,0,0.0,1996-05-20,1996-05,0.022622462561057148
10001,0,0.0,1996-05-21,1996-05,0.022622462561057148
10001,0,0.0,1996-05-22,1996-05,0.019933250495608717
10001,0,0.0,1996-05-23,1996-05,0.019933250495608717
10001,100,0.021277,1996-05-24,1996-05,0.01769317244498034
10001,1050,-0.041667,1996-05-28,1996-05,0.019340474754511085
10001,600,0.043478,1996-05-29,1996-05,0.020897565452991516
10001,1270,-0.041667,1996-05-30,1996-05,0.02194926823905254
10001,3600,0.0,1996-05-31,1996-05,0.02178346074066803
10001,2500,-0.014493,1996-06-03,1996-06,0.021888170720313852
10001,1900,0.0,1996-06-04,1996-06,0.02154961071403454
10001,3000,0.058824,1996-06-05,1996-06,0.02277119744310999
10001,601,-0.055556,1996-06-06,1996-06,0.02377200222528271
10001,0,0.022059,1996-06-07,1996-06,0.023510814264391357
10001,1000,-0.021583,1996-06-10,1996-06,0.023799642846759884
10001,0,0.014706,1996-06-11,1996-06,0.02393733849043671
10001,3083,0.041159,1996-06-12,1996-06,0.025075825748634036
10001,1300,-0.028169,1996-06-13,1996-06,0.025316721430002808
10001,0,0.0,1996-06-14,1996-06,0.025316721430002808
10001,989,-0.028986,1996-06-17,1996-06,0.025891039236322234
10001,1441,0.0,1996-06-18,1996-06,0.025891039236322234
10001,2000,0.0,1996-06-19,1996-06,0.025891039236322234
10001,600,-0.014925,1996-06-20,1996-06,0.026028813306282886
10001,4500,0.030303,1996-06-21,1996-06,0.026329323145605984
10001,410,-0.058824,1996-06-24,1996-06,0.0284014651867473
10001,3395,0.03125,1996-06-25,1996-06,0.028744894397012458
10001,650,0.0,1996-06-26,1996-06,0.028744894397012458
10001,400,0.0,1996-06-27,1996-06,0.028333839164565118
10001,6000,-0.030303,1996-06-28,1996-06,0.02873737136324339
10001,900,0.03125,1996-07-01,1996-07,0.029055712848776755
10001,397,0.0,1996-07-02,1996-07,0.029055712848776755
10001,1120,-0.030303,1996-07-03,1996-07,0.029528409500160877
10001,4900,0.03125,1996-07-05,1996-07,0.030160631249682195
10001,500,-0.030303,1996-07-08,1996-07,0.03061735073152537
10001,0,0.015625,1996-07-09,1996-07,0.03048389684650359
10001,350,-0.015385,1996-07-10,1996-07,0.029688614352728775
10001,2900,0.03125,1996-07-11,1996-07,0.029125767305545395
10001,300,-0.030303,1996-07-12,1996-07,0.02866357819865779
10001,100,0.03125,1996-07-15,1996-07,0.029289066595696113
10001,100,0.0,1996-07-16,1996-07,0.029172559511711747
10001,2979,0.015152,1996-07-17,1996-07,0.02930682565029088
10001,1050,-0.044776,1996-07-18,1996-07,0.028259791008736542
10001,1000,0.015625,1996-07-19,1996-07,0.02664936729077908
10001,245,-0.015385,1996-07-22,1996-07,0.02641934470732314
10001,900,0.046875,1996-07-23,1996-07,0.027600890949741743
10001,832,0.0,1996-07-24,1996-07,0.027465882592752157
10001,600,-0.029851,1996-07-25,1996-07,0.026829098176116048
10001,1000,0.0,1996-07-26,1996-07,0.02639236824216198
10001,0,0.007692,1996-07-29,1996-07,0.026446263901357125
10001,499,0.022901,1996-07-30,1996-07,0.02627568353354804
10001,0,-0.022388,1996-07-31,1996-07,0.026601446864569247
10001,100,-0.022901,1996-08-01,1996-08,0.026915981849955268
10001,1400,0.03125,1996-08-02,1996-08,0.02741809077897954
10001,825,-0.030303,1996-08-05,1996-08,0.02736887833374107
10001,403,0.03125,1996-08-06,1996-08,0.025775315538588237
10001,2770,-0.015152,1996-08-07,1996-08,0.0253070276156007
10001,14500,0.015385,1996-08-08,1996-08,0.025466589744482637
10001,0,0.0,1996-08-09,1996-08,0.025466589744482637
10001,621,0.030303,1996-08-12,1996-08,0.025357746909322142
10001,223,0.0,1996-08-13,1996-08,0.024763836214616728
10001,4500,0.029412,1996-08-14,1996-08,0.025287596435234004
10001,450,-0.057143,1996-08-15,1996-08,0.026903037971425254
10001,400,0.0,1996-08-16,1996-08,0.02630485709312351
10001,5400,0.060606,1996-08-19,1996-08,0.027844805576562152
10001,700,0.0,1996-08-20,1996-08,0.027753583775710793
10001,1600,-0.057143,1996-08-21,1996-08,0.02967974046351491
10001,800,0.015152,1996-08-22,1996-08,0.029265080522619398
10001,650,-0.014925,1996-08-23,1996-08,0.028830840200577912
10001,1769,0.0,1996-08-26,1996-08,0.028275451948256387
10001,9800,0.060606,1996-08-27,1996-08,0.030336714528920075
10001,325,0.0,1996-08-28,1996-08,0.030243214902770627
10001,3420,-0.028571,1996-08-29,1996-08,0.02951673494709021
10001,0,0.0,1996-08-30,1996-08,0.02941379099994594
10001,861,-0.029412,1996-09-03,1996-09,0.02980725439898385
10001,0,0.030303,1996-09-04,1996-09,0.029081199417330946
10001,3152,0.029412,1996-09-05,1996-09,0.029541856938206615
10001,0,-0.028571,1996-09-06,1996-09,0.029495331818469243
10001,0,0.0,1996-09-09,1996-09,0.029495331818469243
10001,9560,-0.029412,1996-09-10,1996-09,0.030018473957264775
10001,0,0.030303,1996-09-11,1996-09,0.030236966267597205
10001,160,-0.029412,1996-09-12,1996-09,0.030450235501816518
10001,0,0.030303,1996-09-13,1996-09,0.030577280314943247
10001,0,0.0,1996-09-16,1996-09,0.030091633754805145
10001,1032,-0.029412,1996-09-17,1996-09,0.030059653361312968
10001,1187,0.058182,1996-09-18,1996-09,0.03135421450385925
10001,0,-0.014493,1996-09-19,1996-09,0.03134175061752709
10001,200,-0.029412,1996-09-20,1996-09,0.031765184530149954
10001,824,0.060606,1996-09-23,1996-09,0.03358193828132959
10001,988,0.0,1996-09-24,1996-09,0.033182929247711324
10001,0,-0.028571,1996-09-25,1996-09,0.03364608845630039
10001,0,0.0,1996-09-26,1996-09,0.033213790198664696
10001,2100,0.0,1996-09-27,1996-09,0.03141555630591857
10001,417,0.029412,1996-09-30,1996-09,0.03181158487217048
10001,1760,-0.057143,1996-10-01,1996-10,0.03170389674182162
10001,152,0.060606,1996-10-02,1996-10,0.03364608845630039
10001,1000,0.0,1996-10-03,1996-10,0.03181158487217048
10001,1000,-0.057143,1996-10-04,1996-10,0.03353905534903663
10001,500,0.0,1996-10-07,1996-10,0.03341371195150512
10001,1046,0.0,1996-10-08,1996-10,0.03341371195150512
10001,181,0.0,1996-10-09,1996-10,0.03145667369582713
10001,500,0.060606,1996-10-10,1996-10,0.03341371195150512
10001,0,-0.028571,1996-10-11,1996-10,0.03341371195150512
10001,0,0.0,1996-10-14,1996-10,0.03341371195150512
10001,0,0.0,1996-10-15,1996-10,0.03292030589760596
10001,2250,0.0,1996-10-16,1996-10,0.032481357083010226
10001,2500,0.0,1996-10-17,1996-10,0.03203216440837323
10001,250,-0.029412,1996-10-18,1996-10,0.032058324163702835
10001,2034,0.060606,1996-10-21,1996-10,0.033920277221829165
10001,1600,-0.057143,1996-10-22,1996-10,0.035158832032043764
10001,2225,0.060606,1996-10-23,1996-10,0.036441705347396026
10001,0,-0.028571,1996-10-24,1996-10,0.03641701735443334
10001,500,0.029412,1996-10-25,1996-10,0.03639352426078965
10001,1308,0.0,1996-10-28,1996-10,0.03639352426078965
10001,1057,-0.057143,1996-10-29,1996-10,0.03755273155474824
10001,400,0.0,1996-10-30,1996-10,0.03597117786547836
10001,0,0.030303,1996-10-31,1996-10,0.03631380124921944
10001,3199,-0.029412,1996-11-01,1996-11,0.03631380124921944
10001,328,0.060606,1996-11-04,1996-11,0.03631380124921944
10001,313,0.0,1996-11-05,1996-11,0.03631380124921944
10001,0,-0.028571,1996-11-06,1996-11,0.03631380124921944
10001,4100,0.0,1996-11-07,1996-11,0.03631380124921944
10001,1400,-0.029412,1996-11-08,1996-11,0.03672622487404397
10001,1020,0.0,1996-11-11,1996-11,0.03629449906617204
10001,3587,0.0,1996-11-12,1996-11,0.034729889084436145
10001,259,0.0,1996-11-13,1996-11,0.03282841327596015
10001,300,0.060606,1996-11-14,1996-11,0.034729889084436145
10001,793,-0.057143,1996-11-15,1996-11,0.034729889084436145
10001,5400,0.0,1996-11-18,1996-11,0.034729889084436145
10001,1800,0.0,1996-11-19,1996-11,0.034729889084436145
10001,2600,0.0,1996-11-20,1996-11,0.034729889084436145
10001,0,0.030303,1996-11-21,1996-11,0.03333655496174188
10001,1420,-0.029412,1996-11-22,1996-11,0.03336137858588237
10001,2000,0.0,1996-11-25,1996-11,0.03336137858588237
10001,360,0.007576,1996-11-26,1996-11,0.03339363285392523
10001,5000,0.052632,1996-11-27,1996-11,0.03475949617323642
10001,3476,0.0,1996-11-29,1996-11,0.03475949617323642
10001,1327,-0.057143,1996-12-02,1996-12,0.03595922800495916
10001,903,0.060606,1996-12-03,1996-12,0.03595922800495916
10001,400,-0.057143,1996-12-04,1996-12,0.03595922800495916
10001,1175,0.060606,1996-12-05,1996-12,0.03595922800495916
10001,1488,-0.057143,1996-12-06,1996-12,0.03711879553535376
10001,0,0.030303,1996-12-09,1996-12,0.0371437610099511
10001,5000,-0.014706,1996-12-10,1996-12,0.03723659817204617
10001,3147,-0.017313,1996-12-11,1996-12,0.035841988715173384
10001,1700,0.030769,1996-12-12,1996-12,0.03626381142257319
10001,709,-0.029851,1996-12-13,1996-12,0.036282977760167694
10001,250,0.061538,1996-12-16,1996-12,0.03755621077057261
10001,400,0.0,1996-12-17,1996-12,0.03592235303610512
10001,2050,-0.028986,1996-12-18,1996-12,0.03632576638936485
10001,3900,-0.029851,1996-12-19,1996-12,0.03636073538518879
10001,8496,0.015385,1996-12-20,1996-12,0.036475452026206445
10001,560,0.045455,1996-12-23,1996-12,0.036946592302011166
10001,2500,-0.050725,1996-12-24,1996-12,0.03820742562931369
10001,2500,0.007634,1996-12-26,1996-12,0.0382267879405793
10001,200,0.045455,1996-12-27,1996-12,0.039071814981805106
10001,603,-0.057971,1996-12-30,1996-12,0.03900421719646725
10001,700,0.0,1996-12-31,1996-12,0.037551537585122835
10001,1094,0.0,1997-01-02,1997-01,0.037551537585122835
10001,1500,0.061538,1997-01-03,1997-01,0.0391637571836542
10001,947,-0.057971,1997-01-06,1997-01,0.04069918018470265
10001,1211,0.0,1997-01-07,1997-01,0.04031385485772418
10001,400,0.0,1997-01-08,1997-01,0.03993710265974697
10001,1646,0.0,1997-01-09,1997-01,0.03993710265974697
10001,100,0.061538,1997-01-10,1997-01,0.04144469241068255
10001,0,-0.028986,1997-01-13,1997-01,0.04071195808819208
10001,1865,-0.029851,1997-01-14,1997-01,0.0410693135827964
10001,4151,0.0,1997-01-15,1997-01,0.03968845956066885
10001,210,0.061538,1997-01-16,1997-01,0.039737321521707225
10001,400,-0.057971,1997-01-17,1997-01,0.03977915418886637
10001,700,0.030769,1997-01-20,1997-01,0.0385842862965306
10001,106,0.0,1997-01-21,1997-01,0.037062538867882876
10001,2200,-0.029851,1997-01-22,1997-01,0.03708283624015009
10001,1250,0.0,1997-01-23,1997-01,0.03698446129128951
10001,0,0.030769,1997-01-24,1997-01,0.03724580178678163
10001,700,0.029851,1997-01-27,1997-01,0.037221447473876804
10001,1178,-0.057971,1997-01-28,1997-01,0.03837813617457833
10001,4200,0.015385,1997-01-29,1997-01,0.03674608881151399
10001,1114,-0.015152,1997-01-30,1997-01,0.03683834120544736
